"","V1","V2","V3","V4","V5"
"15986",3,1,4,1,3
"15987",3,1,4,1,3
"15988",3,1,4,1,3
"15989",3,1,4,1,3
"15990",3,1,4,1,3
"15991",3,1,3,1,3
"15992",3,1,3,1,2
"15993",3,1,3,1,2
"15994",3,1,3,1,2
"15995",3,1,3,1,2
"15996",3,1,3,1,2
"15997",3,1,3,1,2
"15998",2,1,3,1,2
"15999",2,1,1,1,2
"16000",2,1,1,1,1
"16001",2,1,1,1,1
"16002",2,1,1,1,1
"16003",2,1,2,2,1
"16004",2,1,2,1,1
"16005",2,1,1,1,1
"16006",2,1,1,1,1
"16007",2,1,1,1,1
"16008",2,1,2,1,1
"16009",2,1,1,1,1
"16010",2,1,2,1,1
"16011",2,1,1,1,1
"16012",2,1,1,1,1
"16013",2,1,3,2,1
"16014",2,2,2,1,1
"16015",2,1,2,2,1
"16016",2,1,2,1,1
"16017",2,1,2,2,1
"16018",2,1,2,1,1
"16019",2,1,2,2,1
"16020",2,1,2,1,1
"16021",2,1,1,1,1
"16022",2,1,1,1,1
"16023",2,1,2,1,1
"16024",2,1,1,1,1
"16025",2,1,1,1,1
"16026",2,1,1,1,1
"16027",3,1,1,2,1
"16028",3,1,1,2,1
"16029",3,1,1,2,1
"16030",3,1,1,2,2
"16031",3,1,2,2,2
"16032",2,1,1,2,1
"16033",2,1,1,2,1
"16034",2,1,2,2,1
"16035",2,1,2,2,1
"16036",2,1,2,2,1
"16037",2,1,1,2,2
"16038",2,1,2,2,1
"16039",2,1,2,2,1
"16040",2,1,1,1,1
"16041",2,1,2,2,2
"16042",2,1,1,1,1
"16043",2,1,1,1,1
"16044",2,1,2,2,1
"16045",2,1,1,1,1
"16046",2,1,1,2,2
"16047",2,1,1,1,1
"16048",2,1,1,1,1
"16049",2,1,1,2,1
"16050",2,1,1,1,1
"16051",2,1,2,2,2
"16052",2,1,1,2,1
"16053",2,1,1,1,1
"16054",2,1,2,2,1
"16055",2,1,2,2,1
"16056",2,1,2,2,1
"16057",2,1,1,1,1
"16058",2,1,2,1,1
"16059",3,1,1,1,1
"16060",3,1,1,1,1
"16061",3,1,1,1,1
"16062",3,1,2,2,2
"16063",3,1,2,2,1
"16064",3,1,2,2,1
"16065",3,1,2,2,2
"16066",3,1,2,2,2
"16067",3,1,2,2,1
"16068",3,1,2,1,1
"16069",3,1,1,1,1
"16070",1,1,1,1,1
"16071",1,1,1,1,1
"16072",1,1,1,1,1
"16073",1,1,1,1,1
"16074",1,1,1,1,1
"16075",1,1,1,1,1
"16076",1,1,1,1,1
"16077",1,1,1,1,1
"16078",1,1,1,1,1
"16079",1,1,1,1,1
"16080",1,1,1,1,1
"16081",1,1,1,1,1
"16082",1,1,1,1,1
"16083",1,1,1,1,1
"16084",1,1,1,1,1
"16085",1,1,1,1,1
"16086",1,1,1,1,1
"16087",1,1,1,1,1
"16088",1,1,1,1,1
"16089",1,1,1,1,1
"16090",1,1,1,1,1
"16091",1,1,1,1,1
"16092",1,1,1,1,1
"16093",1,1,1,1,1
"16094",1,1,1,1,1
"16095",1,1,1,1,1
"16096",1,1,1,1,1
"16097",1,1,1,1,1
"16098",1,1,1,1,1
"16099",1,1,1,1,1
"16100",1,1,1,1,1
"16101",1,1,1,1,1
"16102",1,1,1,1,1
"16103",1,1,1,1,1
"16104",1,1,1,1,1
"16105",1,1,1,1,1
"16106",1,1,1,1,1
"16107",1,1,1,1,1
"16108",1,1,1,1,1
"16109",1,1,1,1,1
"16110",1,1,1,1,1
"16111",1,1,1,1,1
"16112",1,1,1,1,1
"16113",1,1,1,1,1
"16114",1,1,1,1,1
"16115",1,1,1,1,1
"16116",1,1,1,1,1
"16117",1,1,1,1,1
"16118",1,1,1,1,1
"16119",1,1,1,1,1
"16120",1,1,1,1,1
"16121",1,1,1,1,1
"16122",1,1,1,1,1
"16123",1,1,1,1,1
"16124",1,1,1,1,1
"16125",1,1,1,1,1
"16126",1,1,1,1,1
"16127",1,1,1,1,1
"16128",1,1,1,1,1
"16129",1,1,1,1,1
"16130",1,1,1,1,1
"16131",1,1,1,1,1
"16132",1,1,1,1,1
"16133",1,1,1,1,1
"16134",1,1,1,1,1
"16135",1,1,1,1,1
"16136",1,1,1,1,1
"16137",1,1,1,1,1
"16138",1,1,1,1,1
"16139",1,1,1,1,1
"16140",1,1,1,1,1
"16141",1,1,1,1,1
"16142",1,1,1,1,1
"16143",1,1,1,1,1
"16144",1,1,1,1,1
"16145",1,1,1,1,1
"16146",1,1,1,1,1
"16147",1,1,1,1,1
"16148",1,1,1,1,1
"16149",1,1,1,1,1
"16150",1,1,1,1,1
"16151",1,1,1,1,1
"16152",1,1,1,1,1
"16153",1,1,1,1,1
"16154",1,1,1,1,1
"16155",2,1,2,1,1
"16156",2,1,1,2,1
"16157",2,1,1,1,2
"16158",2,1,2,2,1
"16159",2,1,1,1,1
"16160",2,1,1,1,1
"16161",2,1,1,2,2
"16162",2,1,1,1,1
"16163",2,1,1,1,1
"16164",2,1,1,1,1
"16165",2,1,1,1,1
"16166",2,1,1,1,1
"16167",2,1,1,1,1
"16168",1,1,1,1,1
"16169",1,1,1,1,1
"16170",1,1,1,1,1
"16171",1,1,1,2,1
"16172",2,1,2,2,1
"16173",2,1,1,1,1
"16174",2,1,1,1,1
"16175",2,1,1,1,1
"16176",2,1,1,1,1
"16177",2,1,1,1,1
"16178",2,1,1,1,1
"16179",1,1,1,1,1
"16180",1,1,1,1,1
"16181",1,1,1,1,1
"16182",1,1,1,1,1
"16183",2,1,1,1,1
"16184",1,1,1,1,1
"16185",1,1,1,1,1
"16186",1,1,1,1,1
"16187",1,1,1,1,1
"16188",2,1,2,1,1
"16189",2,1,2,1,1
"16190",3,1,2,1,2
"16191",3,1,3,1,2
"16192",3,1,3,1,1
"16193",3,1,3,1,2
"16194",3,1,3,1,2
"16195",3,1,3,1,2
"16196",3,1,3,1,2
"16197",3,1,3,1,2
"16198",3,1,3,1,2
"16199",3,1,3,2,2
"16200",3,1,1,1,1
"16201",2,1,2,2,1
"16202",2,1,1,1,1
"16203",2,1,2,2,1
"16204",2,1,2,2,1
"16205",1,1,2,2,1
"16206",1,1,1,1,1
"16207",2,1,1,1,2
"16208",3,1,1,1,1
"16209",3,1,3,1,2
"16210",3,1,1,1,1
"16211",3,1,1,1,1
"16212",3,1,4,1,3
"16213",3,2,4,1,3
"16214",3,1,4,1,3
"16215",3,1,4,1,3
"16216",3,1,4,1,3
"16217",3,1,4,1,3
"16218",3,1,4,1,3
"16219",3,1,4,1,3
"16220",3,1,1,1,3
"16221",1,1,1,1,1
"16222",1,1,1,1,1
"16223",1,1,1,1,1
"16224",2,1,2,1,2
"16225",2,1,2,2,2
"16226",2,1,2,1,2
"16227",2,1,1,1,1
"16228",2,1,1,1,1
"16229",2,1,1,1,1
"16230",2,1,1,1,2
"16231",2,1,1,1,2
"16232",2,1,3,1,2
"16233",2,1,3,1,2
"16234",2,1,3,1,2
"16235",2,1,3,1,2
"16236",2,1,3,1,2
"16237",2,1,3,1,3
"16238",3,2,3,1,3
"16239",3,2,4,1,3
"16240",3,2,4,1,3
"16241",3,2,4,1,3
"16242",3,2,4,1,3
"16243",3,1,4,1,3
"16244",3,2,4,1,3
"16245",3,1,4,1,3
"16246",3,1,4,1,3
"16247",3,1,4,1,3
"16248",3,1,4,1,3
"16249",3,1,4,1,3
"16250",3,1,4,1,3
"16251",3,2,4,1,3
"16252",3,2,3,1,3
"16253",3,1,3,1,2
"16254",3,1,3,1,2
"16255",3,1,3,1,2
"16256",3,1,3,1,2
"16257",3,1,3,1,2
"16258",3,1,3,1,1
"16259",2,1,3,1,1
"16260",2,1,1,1,1
"16261",2,1,1,1,3
"16262",2,1,1,1,1
"16263",2,1,2,2,1
"16264",2,1,2,2,2
"16265",2,1,1,1,1
"16266",2,1,1,1,1
"16267",2,1,2,2,1
"16268",2,1,1,1,1
"16269",2,1,1,1,1
"16270",2,1,1,1,1
"16271",2,1,1,1,1
"16272",2,1,1,1,1
"16273",2,1,3,1,1
"16274",2,1,3,1,1
"16275",2,1,3,1,1
"16276",2,1,2,1,1
"16277",2,1,2,1,1
"16278",2,1,2,1,1
"16279",2,1,2,2,1
"16280",2,1,2,1,1
"16281",2,1,1,1,1
"16282",2,1,1,1,1
"16283",2,1,1,1,2
"16284",2,1,2,2,1
"16285",2,1,1,1,1
"16286",2,1,2,2,1
"16287",2,1,2,2,1
"16288",2,1,1,2,2
"16289",2,1,2,2,2
"16290",2,1,2,2,1
"16291",2,1,1,2,2
"16292",2,1,2,2,1
"16293",2,1,1,2,1
"16294",2,1,1,2,1
"16295",2,1,1,2,1
"16296",2,1,1,2,1
"16297",2,1,2,2,2
"16298",2,1,2,2,1
"16299",2,1,2,2,1
"16300",2,1,1,1,2
"16301",2,1,1,1,1
"16302",2,1,1,1,2
"16303",2,1,1,1,1
"16304",2,1,1,1,1
"16305",2,1,2,2,1
"16306",2,1,1,1,1
"16307",2,1,1,2,1
"16308",2,1,1,1,1
"16309",2,1,1,1,1
"16310",2,1,1,1,1
"16311",2,1,1,1,1
"16312",2,1,1,1,1
"16313",2,1,1,1,1
"16314",2,1,2,2,1
"16315",2,1,1,1,1
"16316",2,1,1,1,1
"16317",2,1,1,1,1
"16318",2,1,1,1,1
"16319",3,1,1,1,1
"16320",3,1,1,1,2
"16321",3,1,1,1,1
"16322",3,1,1,2,1
"16323",3,2,2,2,1
"16324",3,1,2,2,1
"16325",3,1,2,2,1
"16326",3,1,2,2,1
"16327",3,1,2,2,2
"16328",3,1,2,2,1
"16329",3,2,2,2,1
"16330",1,1,1,1,1
"16331",1,1,1,1,1
"16332",1,1,1,1,1
"16333",1,1,1,1,1
"16334",1,1,1,1,1
"16335",1,1,1,1,1
"16336",1,1,1,1,1
"16337",1,1,1,1,1
"16338",1,1,1,1,1
"16339",1,1,1,1,1
"16340",1,1,1,1,1
"16341",1,1,1,1,1
"16342",1,1,1,1,1
"16343",1,1,1,1,1
"16344",1,1,1,1,1
"16345",1,1,1,1,1
"16346",1,1,1,1,1
"16347",1,1,1,1,1
"16348",1,1,1,1,1
"16349",1,1,1,1,1
"16350",1,1,1,1,1
"16351",1,1,1,1,1
"16352",1,1,1,1,1
"16353",1,1,1,1,1
"16354",1,1,1,1,1
"16355",1,1,1,1,1
"16356",1,1,1,1,1
"16357",1,1,1,1,1
"16358",1,1,1,1,1
"16359",1,1,1,1,1
"16360",1,1,1,1,1
"16361",1,1,1,1,1
"16362",1,1,1,1,1
"16363",1,1,1,1,1
"16364",1,1,1,1,1
"16365",1,1,1,1,1
"16366",1,1,1,1,1
"16367",1,1,1,1,1
"16368",1,1,1,1,1
"16369",1,1,1,1,1
"16370",1,1,1,1,1
"16371",1,1,1,1,1
"16372",1,1,1,1,1
"16373",1,1,1,1,1
"16374",1,1,1,1,1
"16375",1,1,1,1,1
"16376",1,1,1,1,1
"16377",1,1,1,1,1
"16378",1,1,1,1,1
"16379",1,1,1,1,1
"16380",1,1,1,1,1
"16381",1,1,1,1,1
"16382",1,1,1,1,1
"16383",1,1,1,1,1
"16384",1,1,1,1,1
"16385",1,1,1,1,1
"16386",1,1,1,1,1
"16387",1,1,1,1,1
"16388",1,1,1,1,1
"16389",1,1,1,1,1
"16390",1,1,1,1,1
"16391",1,1,1,1,1
"16392",1,1,1,1,1
"16393",1,1,1,1,1
"16394",1,1,1,1,1
"16395",1,1,1,1,1
"16396",1,1,1,1,1
"16397",1,1,1,1,1
"16398",1,1,1,1,1
"16399",1,1,1,1,1
"16400",1,1,1,1,1
"16401",1,1,1,1,1
"16402",1,1,1,1,1
"16403",1,1,1,1,1
"16404",1,1,1,1,1
"16405",1,1,1,1,1
"16406",1,1,1,1,1
"16407",1,1,1,1,1
"16408",1,1,1,1,1
"16409",1,1,1,1,1
"16410",1,1,1,1,1
"16411",1,1,1,1,1
"16412",1,1,1,1,1
"16413",1,1,1,1,1
"16414",1,1,1,1,1
"16415",1,1,1,1,1
"16416",2,1,2,2,1
"16417",2,1,1,1,1
"16418",2,1,1,1,1
"16419",2,1,1,1,1
"16420",2,1,1,1,1
"16421",2,1,1,1,1
"16422",2,1,1,1,1
"16423",2,1,1,1,1
"16424",2,1,1,1,1
"16425",2,1,1,1,1
"16426",2,1,1,1,1
"16427",2,1,1,1,1
"16428",2,1,1,1,1
"16429",1,1,1,1,1
"16430",1,1,1,1,1
"16431",2,1,1,1,1
"16432",2,1,1,1,1
"16433",2,1,2,2,1
"16434",2,1,2,1,2
"16435",2,1,1,1,1
"16436",2,1,1,1,1
"16437",2,1,2,2,2
"16438",1,1,1,1,1
"16439",1,1,1,1,1
"16440",1,1,1,1,1
"16441",1,1,1,1,1
"16442",1,1,1,1,1
"16443",1,1,1,1,1
"16444",2,1,1,1,1
"16445",1,1,1,1,1
"16446",1,1,1,1,1
"16447",3,1,2,1,1
"16448",3,1,2,1,2
"16449",3,1,2,1,2
"16450",3,1,2,1,1
"16451",3,1,3,1,1
"16452",3,2,3,1,2
"16453",3,1,3,1,1
"16454",3,1,3,1,3
"16455",3,1,3,1,3
"16456",3,1,3,1,3
"16457",3,1,3,1,2
"16458",3,1,3,1,2
"16459",3,2,3,1,1
"16460",3,1,3,1,1
"16461",2,1,1,1,1
"16462",2,1,2,2,1
"16463",2,1,1,1,1
"16464",2,1,1,1,1
"16465",1,1,2,1,1
"16466",1,1,1,1,1
"16467",1,1,1,1,1
"16468",3,1,3,1,1
"16469",3,1,3,1,2
"16470",3,1,1,1,1
"16471",3,1,4,1,3
"16472",3,1,4,1,3
"16473",3,1,4,1,3
"16474",3,1,4,1,3
"16475",3,1,4,1,3
"16476",3,2,4,1,3
"16477",3,1,4,1,3
"16478",3,1,4,1,3
"16479",3,1,4,1,3
"16480",3,2,4,1,1
"16481",1,1,1,1,1
"16482",1,1,1,1,1
"16483",1,1,1,1,1
"16484",2,1,2,1,1
"16485",2,1,2,2,1
"16486",2,1,2,1,1
"16487",2,2,2,1,1
"16488",2,1,1,1,1
"16489",2,1,1,1,1
"16490",2,1,1,1,1
"16491",2,1,3,1,1
"16492",2,1,3,1,2
"16493",2,1,3,1,2
"16494",2,1,3,1,2
"16495",2,1,3,1,2
"16496",2,1,3,1,2
"16497",2,1,3,1,3
"16498",3,1,3,1,3
"16499",3,2,4,1,3
"16500",3,2,4,1,3
"16501",3,2,4,1,3
"16502",3,2,4,1,3
"16503",3,1,4,1,3
"16504",3,1,4,1,3
"16505",3,1,4,1,3
"16506",3,1,4,1,3
"16507",3,1,4,1,3
"16508",3,1,4,1,3
"16509",3,1,4,1,3
"16510",3,1,4,1,3
"16511",3,1,4,1,3
"16512",3,1,4,1,3
"16513",3,1,4,1,3
"16514",3,1,3,1,2
"16515",3,1,3,1,2
"16516",3,1,3,1,2
"16517",3,1,3,1,2
"16518",3,1,3,1,1
"16519",3,1,3,1,1
"16520",2,1,3,1,1
"16521",2,1,1,1,1
"16522",2,1,1,1,1
"16523",2,1,2,1,1
"16524",2,1,2,1,2
"16525",2,1,2,2,1
"16526",2,1,1,1,1
"16527",2,1,1,1,1
"16528",2,1,2,2,1
"16529",2,1,1,1,1
"16530",2,1,1,1,2
"16531",2,1,1,1,1
"16532",2,1,3,2,1
"16533",2,1,3,2,1
"16534",2,1,3,1,1
"16535",2,1,3,2,1
"16536",2,1,2,1,1
"16537",2,1,2,1,1
"16538",2,1,2,1,1
"16539",2,1,2,2,1
"16540",2,1,2,1,1
"16541",2,1,2,2,1
"16542",2,1,1,1,1
"16543",2,1,2,2,1
"16544",2,1,2,1,1
"16545",2,1,1,1,1
"16546",2,1,1,1,1
"16547",2,1,2,2,1
"16548",2,1,1,1,1
"16549",2,1,1,2,1
"16550",2,1,1,2,1
"16551",2,1,2,2,1
"16552",2,1,1,2,2
"16553",2,1,1,2,1
"16554",2,1,1,2,1
"16555",2,1,1,2,1
"16556",2,1,2,2,1
"16557",2,1,2,2,1
"16558",2,1,2,2,1
"16559",2,1,2,1,1
"16560",2,1,2,1,1
"16561",2,1,1,1,1
"16562",2,1,2,2,1
"16563",2,1,2,1,1
"16564",2,1,1,1,1
"16565",2,1,1,1,1
"16566",2,1,1,1,1
"16567",2,1,2,2,1
"16568",2,1,3,1,1
"16569",2,1,1,1,1
"16570",2,1,1,1,1
"16571",2,1,1,2,1
"16572",2,1,1,2,1
"16573",2,1,1,1,1
"16574",2,1,1,1,1
"16575",2,1,1,1,1
"16576",2,1,1,1,1
"16577",2,1,1,1,1
"16578",2,1,1,1,1
"16579",3,1,1,1,1
"16580",3,1,1,2,1
"16581",3,1,1,1,1
"16582",3,1,1,2,1
"16583",3,1,2,2,2
"16584",3,1,2,2,2
"16585",3,1,2,2,1
"16586",3,1,2,2,1
"16587",3,1,2,2,1
"16588",3,1,2,2,1
"16589",3,1,2,2,1
"16590",3,1,1,2,1
"16591",3,1,1,1,1
"16592",1,1,1,1,1
"16593",1,1,1,1,1
"16594",1,1,1,1,1
"16595",1,1,1,1,1
"16596",1,1,1,1,1
"16597",1,1,1,1,1
"16598",1,1,1,1,1
"16599",1,1,1,1,1
"16600",1,1,1,1,1
"16601",1,1,1,1,1
"16602",1,1,1,1,1
"16603",1,1,1,1,1
"16604",1,1,1,1,1
"16605",1,1,1,1,1
"16606",1,1,1,1,1
"16607",1,1,1,1,1
"16608",1,1,1,1,1
"16609",1,1,1,1,1
"16610",1,1,1,1,1
"16611",1,1,1,1,1
"16612",1,1,1,1,1
"16613",1,1,1,1,1
"16614",1,1,1,1,1
"16615",1,1,1,1,1
"16616",1,1,1,1,1
"16617",1,1,1,1,1
"16618",1,1,1,1,1
"16619",1,1,1,1,1
"16620",1,1,1,1,1
"16621",1,1,1,1,1
"16622",1,1,1,1,1
"16623",1,1,1,1,1
"16624",1,1,1,1,1
"16625",1,1,1,1,1
"16626",1,1,1,1,1
"16627",1,1,1,1,1
"16628",1,1,1,1,1
"16629",1,1,1,1,1
"16630",1,1,1,1,1
"16631",1,1,1,1,1
"16632",1,1,1,1,1
"16633",1,1,1,1,1
"16634",1,1,1,1,1
"16635",1,1,1,1,1
"16636",1,1,1,1,1
"16637",1,1,1,1,1
"16638",1,1,1,1,1
"16639",1,1,1,1,1
"16640",1,1,1,1,1
"16641",1,1,1,1,1
"16642",1,1,1,1,1
"16643",1,1,1,1,1
"16644",1,1,1,1,1
"16645",1,1,1,1,1
"16646",1,1,1,1,1
"16647",1,1,1,1,1
"16648",1,1,1,1,1
"16649",1,1,1,1,1
"16650",1,1,1,1,1
"16651",1,1,1,1,1
"16652",1,1,1,1,1
"16653",1,1,1,1,1
"16654",1,1,1,1,1
"16655",1,1,1,1,1
"16656",1,1,1,1,1
"16657",1,1,1,1,1
"16658",1,1,1,1,1
"16659",1,1,1,1,1
"16660",1,1,1,1,1
"16661",1,1,1,1,1
"16662",1,1,1,1,1
"16663",1,1,1,1,1
"16664",1,1,1,1,1
"16665",1,1,1,1,1
"16666",1,1,1,1,1
"16667",1,1,1,1,1
"16668",1,1,1,1,1
"16669",1,1,1,1,1
"16670",1,1,1,1,1
"16671",1,1,1,1,1
"16672",1,1,1,1,1
"16673",1,1,1,1,1
"16674",1,1,1,1,1
"16675",2,1,1,2,1
"16676",2,1,2,2,1
"16677",2,1,1,1,1
"16678",2,1,1,1,1
"16679",2,1,1,1,1
"16680",2,1,2,1,1
"16681",2,1,1,1,1
"16682",2,1,1,1,1
"16683",2,1,1,1,1
"16684",2,1,1,1,1
"16685",2,1,1,1,1
"16686",2,1,2,1,1
"16687",2,1,1,1,1
"16688",2,1,1,1,1
"16689",2,1,1,1,1
"16690",2,1,1,1,1
"16691",2,1,1,1,1
"16692",2,1,2,1,1
"16693",2,1,2,2,1
"16694",2,1,1,1,1
"16695",2,1,1,2,1
"16696",2,1,1,1,1
"16697",1,1,2,1,1
"16698",1,1,1,1,1
"16699",2,1,1,1,1
"16700",2,1,1,1,1
"16701",1,1,1,1,1
"16702",2,1,2,1,1
"16703",1,1,1,1,1
"16704",1,1,1,1,1
"16705",3,1,1,1,1
"16706",3,1,2,1,1
"16707",3,1,2,1,1
"16708",3,1,2,1,2
"16709",3,1,2,1,2
"16710",3,1,4,1,2
"16711",3,1,4,1,1
"16712",3,1,3,1,1
"16713",3,1,3,1,1
"16714",3,1,4,1,3
"16715",3,1,4,1,3
"16716",3,1,4,1,3
"16717",3,1,4,1,3
"16718",3,1,4,1,1
"16719",3,1,4,1,1
"16720",3,1,1,1,1
"16721",3,1,1,1,1
"16722",2,1,1,1,3
"16723",2,1,1,1,1
"16724",2,1,1,1,1
"16725",1,1,1,1,1
"16726",1,1,1,1,1
"16727",1,1,1,1,1
"16728",3,1,3,1,2
"16729",1,1,1,1,1
"16730",1,1,1,1,1
"16731",3,1,4,1,3
"16732",3,1,4,1,3
"16733",3,1,4,1,3
"16734",3,1,4,1,3
"16735",3,1,4,1,3
"16736",3,2,4,1,3
"16737",3,1,4,1,3
"16738",3,1,4,1,3
"16739",3,1,4,1,3
"16740",3,2,3,1,3
"16741",3,1,3,1,3
"16742",3,1,2,1,1
"16743",2,1,2,1,1
"16744",2,1,2,1,1
"16745",2,1,2,1,1
"16746",2,1,1,1,1
"16747",2,1,2,2,1
"16748",2,1,2,1,1
"16749",2,1,2,1,1
"16750",2,1,1,1,1
"16751",3,2,1,1,1
"16752",3,1,3,1,2
"16753",3,1,3,1,2
"16754",3,1,3,1,2
"16755",2,1,3,1,2
"16756",2,1,3,1,2
"16757",2,1,3,1,3
"16758",3,1,3,1,3
"16759",3,2,4,1,3
"16760",3,2,4,1,3
"16761",3,2,4,1,3
"16762",3,2,4,1,3
"16763",1,1,1,1,1
"16764",3,1,4,1,3
"16765",3,1,4,1,3
"16766",3,2,4,1,3
"16767",3,1,4,1,3
"16768",3,1,4,1,3
"16769",3,1,4,1,3
"16770",3,1,4,1,3
"16771",3,1,4,1,3
"16772",3,1,4,1,3
"16773",3,1,4,1,3
"16774",3,1,4,1,3
"16775",3,1,3,1,3
"16776",3,1,3,1,3
"16777",3,1,3,1,3
"16778",3,1,3,1,3
"16779",3,1,3,1,1
"16780",2,1,3,2,3
"16781",2,1,3,1,3
"16782",2,1,3,2,1
"16783",2,1,1,1,1
"16784",2,1,2,1,1
"16785",2,1,2,2,1
"16786",2,1,2,1,2
"16787",2,1,2,2,1
"16788",2,1,2,1,1
"16789",2,1,2,1,1
"16790",2,1,2,1,1
"16791",2,1,1,1,1
"16792",2,1,1,1,1
"16793",2,1,1,1,1
"16794",2,1,2,2,1
"16795",2,1,2,1,1
"16796",2,1,2,1,1
"16797",2,1,2,2,1
"16798",2,1,2,2,1
"16799",2,1,2,1,1
"16800",2,1,2,1,1
"16801",2,1,2,2,2
"16802",2,1,2,1,1
"16803",2,1,2,2,1
"16804",2,1,1,1,1
"16805",2,1,1,1,1
"16806",2,1,2,1,1
"16807",2,1,1,1,1
"16808",2,1,1,1,1
"16809",2,1,1,2,1
"16810",2,1,1,2,1
"16811",2,1,2,2,1
"16812",2,1,1,2,1
"16813",2,1,1,2,2
"16814",2,1,1,2,1
"16815",2,1,2,2,1
"16816",2,1,2,2,1
"16817",2,1,2,2,1
"16818",2,1,2,2,1
"16819",2,1,2,2,2
"16820",2,1,2,1,1
"16821",2,1,1,1,1
"16822",2,1,1,1,1
"16823",2,1,1,1,1
"16824",2,1,2,1,1
"16825",2,1,1,1,1
"16826",2,1,1,1,1
"16827",2,1,1,1,1
"16828",2,1,1,1,1
"16829",2,1,1,1,1
"16830",2,1,2,2,1
"16831",2,1,1,1,1
"16832",2,1,1,1,1
"16833",2,1,1,1,1
"16834",2,1,1,1,1
"16835",2,1,1,1,1
"16836",2,1,1,1,1
"16837",2,1,1,1,1
"16838",3,1,2,2,1
"16839",3,1,1,1,1
"16840",3,1,1,1,1
"16841",3,1,1,1,1
"16842",3,1,1,1,1
"16843",3,1,1,2,1
"16844",3,1,1,2,1
"16845",3,1,2,2,1
"16846",3,1,2,2,1
"16847",3,1,2,2,1
"16848",3,1,2,2,1
"16849",3,1,2,2,1
"16850",3,1,2,2,1
"16851",3,1,1,2,1
"16852",3,1,1,2,1
"16853",1,1,1,1,1
"16854",1,1,1,1,1
"16855",1,1,1,1,1
"16856",1,1,1,1,1
"16857",1,1,1,1,1
"16858",1,1,1,1,1
"16859",1,1,1,1,1
"16860",1,1,1,1,1
"16861",1,1,1,1,1
"16862",1,1,1,1,1
"16863",1,1,1,1,1
"16864",1,1,1,1,1
"16865",1,1,1,1,1
"16866",1,1,1,1,1
"16867",1,1,1,1,1
"16868",1,1,1,1,1
"16869",1,1,1,1,1
"16870",1,1,1,1,1
"16871",1,1,1,1,1
"16872",1,1,1,1,1
"16873",1,1,1,1,1
"16874",1,1,1,1,1
"16875",1,1,1,1,1
"16876",1,1,1,1,1
"16877",1,1,1,1,1
"16878",1,1,1,1,1
"16879",1,1,1,1,1
"16880",1,1,1,1,1
"16881",1,1,1,1,1
"16882",1,1,1,1,1
"16883",1,1,1,1,1
"16884",1,1,1,1,1
"16885",1,1,1,1,1
"16886",1,1,1,1,1
"16887",1,1,1,1,1
"16888",1,1,1,1,1
"16889",1,1,1,1,1
"16890",1,1,1,1,1
"16891",1,1,1,1,1
"16892",1,1,1,1,1
"16893",1,1,1,1,1
"16894",1,1,1,1,1
"16895",1,1,1,1,1
"16896",1,1,1,1,1
"16897",1,1,1,1,1
"16898",1,1,1,1,1
"16899",1,1,1,1,1
"16900",1,1,1,1,1
"16901",1,1,1,1,1
"16902",1,1,1,1,1
"16903",1,1,1,1,1
"16904",1,1,1,1,1
"16905",1,1,1,1,1
"16906",1,1,1,1,1
"16907",1,1,1,1,1
"16908",1,1,1,1,1
"16909",1,1,1,1,1
"16910",1,1,1,1,1
"16911",1,1,1,1,1
"16912",1,1,1,1,1
"16913",1,1,1,1,1
"16914",1,1,1,1,1
"16915",1,1,1,1,1
"16916",1,1,1,1,1
"16917",1,1,1,1,1
"16918",1,1,1,1,1
"16919",1,1,1,1,1
"16920",1,1,1,1,1
"16921",1,1,1,1,1
"16922",1,1,1,1,1
"16923",1,1,1,1,1
"16924",1,1,1,1,1
"16925",1,1,1,1,1
"16926",1,1,1,1,1
"16927",1,1,1,1,1
"16928",1,1,1,1,1
"16929",1,1,1,1,1
"16930",1,1,1,1,1
"16931",1,1,1,1,1
"16932",1,1,1,1,1
"16933",1,1,1,1,1
"16934",2,1,1,2,1
"16935",2,1,1,1,1
"16936",2,1,1,1,1
"16937",2,1,1,1,1
"16938",2,1,1,1,1
"16939",2,1,2,1,1
"16940",2,1,2,2,1
"16941",2,1,1,2,1
"16942",2,2,2,2,1
"16943",2,1,1,2,1
"16944",2,1,1,1,2
"16945",2,1,1,1,1
"16946",2,1,1,1,1
"16947",2,1,1,1,1
"16948",2,1,1,1,1
"16949",2,1,2,2,1
"16950",2,1,1,1,1
"16951",2,1,1,1,1
"16952",2,1,1,1,1
"16953",2,1,1,1,1
"16954",2,1,1,1,1
"16955",2,1,1,1,1
"16956",1,1,1,1,1
"16957",2,1,2,2,1
"16958",1,1,1,1,1
"16959",1,1,1,1,1
"16960",1,1,1,1,1
"16961",1,1,1,1,1
"16962",2,1,1,1,1
"16963",1,1,1,1,1
"16964",3,1,3,2,2
"16965",3,1,1,1,1
"16966",3,1,3,1,1
"16967",3,1,3,1,2
"16968",3,1,3,1,2
"16969",3,1,4,1,2
"16970",3,1,4,1,2
"16971",3,1,4,1,3
"16972",3,1,4,1,1
"16973",3,1,4,1,3
"16974",3,1,4,1,3
"16975",3,2,4,1,3
"16976",3,1,4,1,3
"16977",3,2,4,1,3
"16978",3,1,4,1,3
"16979",3,1,4,1,3
"16980",3,1,4,1,3
"16981",3,1,1,1,1
"16982",3,1,3,1,1
"16983",2,1,1,1,1
