Formula	Mass	Initial estimation	Number of pixels	Assigned
C37H71O10P	745.44219198477	6.046678767305794e-13	1	False
C39H61O8P	727.37411242167	6.015559225483481e-08	5	True
C42H79NO13	844.51884810913	4.2851423595445173e-08	5	True
C45H85O8P	823.56191319615	1.5237415141001197e-06	143	True
C47H85O10P	879.5517424365501	0.0	0	False
C42H75O10P	809.47349211385	1.3779214674994748e-06	132	True
C42H85N2O6P	783.5782319641501	1.9598681805754688e-05	399	True
C45H80NO8P	832.525862039	0.00019922060724056673	11909	True
C47H79O10P	873.5047922429301	3.375054713271313e-07	22	True
C42H75O8P	777.4836628734499	4.07282837285459e-07	47	True
C43H71O13P	865.42693584537	0.0	0	False
C40H77O10P	787.48914217839	4.788486767926834e-05	7033	True
C44H85O13P	891.5364862971501	0.0	0	False
C33H62NO11P	718.36975531874	1.0943504007266686e-07	11	True
C46H76NO10P	872.48439115032	1.4723908122180796e-06	131	True
C44H75O13P	881.45823597445	1.647247297946882e-08	2	True
C46H91O8P	841.60886338977	0.0	0	False
C32H56NO13P	732.31263436552	7.72193467485058e-08	8	True
C50H97NO3	798.71055248799	0.0	0	False
C48H89O10P	895.58304256563	-5.224437416700488e-19	1	False
C48H86NO9P	890.56772685282	5.739006998476836e-09	1	True
C42H82NO10P	830.5313413439401	9.702548252984437e-05	5676	True
C48H78NO8P	866.5102119744599	0.0	0	False
C33H59O17P	797.31269393893	-1.5029998811688823e-18	0	False
C43H81O8P	795.53061306707	2.7314457332889352e-05	2165	True
C34H68NO9P	704.42687627196	2.165893745930442e-19	3	False
C38H65O8P	719.40541255075	1.7570756871088157e-08	2	True
C42H70NO8P	786.4476117163	1.6624626914579667e-07	32	True
C31H55O13P	705.30173532905	2.772816126527235e-07	32	True
C38H76NO7P	728.49964728972	1.3981013695857399e-08	3	True
C44H81O12P	871.5102715478699	2.985936497105561e-05	2297	True
C39H68NO8P	748.43196165176	2.1151710636756904e-07	29	True
C50H90NO7P	886.6091977415	0.0	0	False
C44H90NO7P	814.6091977415	2.085912874471795e-11	5	False
C50H95NO8	876.66947552445	5.42290001660175e-07	43	True
C39H81N2O6P	743.5469318350699	1.0377498137317456e-06	66	True
C42H83O7P	769.55134851141	2.4173582296826806e-07	16	True
C36H68NO9P	728.42687627196	5.831035218335586e-08	7	True
C45H85NO9	822.5861398219499	6.031873456687376e-08	6	True
C40H80NO12P	836.5055205198	3.474338583208123e-08	3	True
C46H87NO8	820.60687526629	0.0002247885739618436	7087	True
C46H90NO7P	838.6091977415	2.221196070161688e-07	31	True
C34H63O15P	781.35416482761	2.6635188089740262e-08	2	True
C39H74NO10P	786.46874108578	8.483025333115794e-08	10	True
C50H97NO4	814.70546710819	0.0	0	False
C48H83O10P	889.53609237201	0.0	0	False
C38H65O10P	751.39524179115	1.2816878559915164e-07	14	True
C34H60NO13P	760.3439344946	5.215643827071228e-08	5	True
C41H75NO9	764.50788949925	9.017816501256873e-08	9	True
C44H85NO8	794.5912252017499	9.520253269913982e-06	636	True
C42H83O9P	801.54117775181	0.00039013986834765107	14755	True
C45H87O10P	857.56739250109	0.0	0	False
C35H68NO8P	700.43196165176	1.577700577475536e-06	169	True
C38H77N2O6P	727.51563170599	1.5397696416884732e-06	114	True
C42H74NO8P	790.47891184538	1.751762007716933e-07	35	True
C48H98NO7P	870.6717979996599	9.720203595861844e-09	1	True
C36H62NO12P	770.36466993894	3.570709812084075e-08	5	True
C49H74NO8P	874.47891184538	1.0398582194487072e-05	898	True
C32H57O13P	719.31738539359	5.855711981235774e-08	6	True
C40H79NO8	740.54427500813	0.0	0	False
C41H74NO10P	810.46874108578	3.1732029021270165e-07	33	True
C33H63O13P	737.36433558721	5.983335820370639e-08	9	True
C42H79O8P	781.5149630025301	3.9754075431173415e-07	43	True
C46H91NO5	776.65343153477	0.0	0	False
C39H72NO9P	768.45817640104	4.742030444697667e-08	6	True
C40H77N2O7P	767.51054632619	8.806460488520103e-08	11	True
C46H91N2O6P	837.62518215777	1.198775228695658e-06	102	True
C46H86NO8P	850.57281223262	2.9102366277820343e-06	203	True
